TOPE,RFC,NOMBRE,DIRECCION,ADUANA,ESTADO,AGENTE,PEDIMENTO,TIPO_PED,PEDIMEN,FECHA_N,MESA,CV_DOC,DOCUMEN,P_VC,PAISESV,P_OD,PAISO,FRACCION,SEC,CANTIDAD,UNI_MED,UNIDAD,VAL_ADU,VALOR_DLS,VAL_COM,T_C,DESC,PRECIO,PRECIO USD
1,HIS980213BS3,HISCOMEX SA DE CV,FARADAY 1 875032470 JuarezCH MEX,190,Mexicali B.C.N.,3455,2000191,1,Normal,15/03/2022,mar-22,C1,Definitiva,USA,USA,USA,USA,2847000100,7,1,1,Kilogramos,3199,152.33,3199,21,SOLUCION DE PEROXIDO DE HIDROGENO,3199,152.33
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,800,Colombia N.L.,3617,2002174,1,Normal,15/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,18416.16,1,Kilogramos,197235,9482.45,193651,20.8,PEROXIDO DE HIDROGENO,10.51527571,0.514898328
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2004564,1,Normal,10/05/2022,MAYI22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,63129.812,1,Kilogramos,1007776,50138.11,1007776,20.1,PEROXIDO DE HIDROGENO,15.96355142,0.794206547
1,SME000303KAA,"SOLVAY MEXICANA, S. DE R.L. DE C.V.","EJERCITO NACIONAL A 453 PISO 911520 MIGUEL HIDALGO,MIGUEL HIDALGO CMXMEX",240,Nuevo Laredo Tamps.,3622,2005498,1,Normal,31/03/2022,mar-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90988,1,Kilogramos,601607,30080.35,601607,20,PEROXIDO DE HIDROGENO,6.611937838,0.330596892
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO, SA DE CV",,800,Colombia N.L.,3588,2000247,1,Normal,18/03/2022,mar-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,2041.187,1,Kilogramos,83315,4024.88,74800,20.7,"PEROXIDO DE HIDROGENO (AGUA OXIGENADA), INCLUSO SOLIDIFICADO CON UREA.",36.64534411,1.971833056
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO., S.A. DE C.V.",,270,Piedras Negras Coah.,3597,2001354,1,Normal,09/03/2022,mar-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91853,1,Kilogramos,778719,36732.03,778719,21.2,PER…XIDO DE HIDR…GENO,8.477883139,0.399900167
1,CME7712276S6,COLLOIDS DE MEXICO SA DE CV,,240,Nuevo Laredo Tamps.,1620,2000057,1,Normal,20/01/2022,ene-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,86683,1,Kilogramos,809449,39678.87,725123,20.4,PEROXIDO DE HIDROGENO AL 50 EKA FG50 USA,8.365227323,0.457746848
1,EEE830909BM4,ESPECIALISTAS EN ESTERILIZACION Y ENVASE S.A. DE C,"GUILLERMO BARROSO A 1154080 INDUSTRIAL LAS ARMAS, TLALNEPANTLA DE BAZ EM MEX",430,Veracruz Ver.,3389,2001188,1,Normal,18/03/2022,mar-22,A1,Definitiva,ESP,EspaØa,ESP,EspaØa,2847000100,1,180,1,Kilogramos,1096290,52204.29,1067567,21,SOLUCION ESTERILIZANTE MATACHANA BLUKAT (AGENTE ESTERILIZANTE (H202)),5930.927778,290.0238333
1,EME071214642,ENBLANC DE MEXICO SA DE CV,"CALZADA AEROPUERTOD2652380140 COLONIA BACHIGUALATO, CULIACAN ROSALES, CULIACANSI MEX",160,Manzanillo Col.,1682,2000307,1,Normal,22/01/2022,ene-22,A1,Definitiva,ESP,EspaØa,ESP,EspaØa,2847000100,1,13560,1,Kilogramos,567960,27841.18,411320,20.4,PEROXIDO DE HIDROGENO,30.33333333,2.053184366
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO., S.A. DE C.V.",,270,Piedras Negras Coah.,3597,2001480,1,Normal,28/10/2022,OCTB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91672,1,Kilogramos,436842,21951.86,436842,19.9,"PER…XIDO DE HIDR…GENO (AGUA OXIGENADA), INCLUSO SOLIDIFICADO CON UREA.",4.765271839,0.239460904
1,CME7712276S6,COLLOIDS DE MEXICO SA DE CV,,240,Nuevo Laredo Tamps.,1620,2000751,1,Normal,09/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91287,1,Kilogramos,827105,42199.23,746099,19.6,PEROXIDO DE HIDROGENO AL 70 (EKA HP T70) (USA),8.173113368,0.462269874
1,QKX100813P87,QUALITY K S DE RL DE CV,,160,Manzanillo Col.,3706,2002760,1,Normal,13/07/2022,JULE22,V1,Temporal,USA,USA,USA,USA,2847000100,6,1190,1,Kilogramos,17036,823,17036,20.7,PEROXIDO DE HIDROGENO AL 50%,14.31596639,0.691596639
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2001706,1,Normal,08/02/2022,feb-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90720,1,Kilogramos,1255477,60945.49,1151147,20.6,PEROXIDO DE HIDROGENO (AGUA OXIGENADA),12.68901014,0.671797729
1,CME7712276S6,COLLOIDS DE MEXICO SA DE CV,,240,Nuevo Laredo Tamps.,1620,2000774,1,Normal,15/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90448,1,Kilogramos,855942,41753.27,771411,20.5,PEROXIDO DE HIDROGENO AL 70 (EKA HP T70) (USA),8.528778967,0.461627344
1,SME000303KAA,"SOLVAY MEXICANA, S. DE R.L. DE C.V.","EJERCITO NACIONAL A 453 PISO 911520 MIGUEL HIDALGO,MIGUEL HIDALGO CMXMEX",240,Nuevo Laredo Tamps.,3622,2019830,1,Normal,14/11/2022,NOVIB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90451,1,Kilogramos,665962,34327.94,665962,19.4,PEROXIDO DE HIDROGENO,7.362682557,0.37951974
1,SME000303KAA,"SOLVAY MEXICANA, S. DE R.L. DE C.V.","EJERCITO NACIONAL A 453 PISO 911520 MIGUEL HIDALGO,MIGUEL HIDALGO CMXMEX",240,Nuevo Laredo Tamps.,3622,2019560,1,Normal,08/11/2022,NOVIB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90829,1,Kilogramos,655112,33595.49,655112,19.5,PEROXIDO DE HIDROGENO,7.212586289,0.369876251
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2001939,1,Normal,25/02/2022,feb-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,68712.78,1,Kilogramos,1104265,54666.58,1104265,20.2,PEROXIDO DE HIDROGENO,16.07073677,0.795580968
1,BPA891213LXA,"BRENNTAG PACIFIC, S DE RL DE CV",CALLE 5 SUR SIN NUMERO904822444 Tijuana BC MEX,400,Tijuana B.C.,3986,2014230,1,Normal,19/09/2022,SEPTM22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,3759.41,1,Kilogramos,74792,3739.6,67816,20,PEROXIDO DE HIDROGENO 50%,18.0390008,0.994730556
1,SME000303KAA,"SOLVAY MEXICANA, S. DE R.L. DE C.V.","EJERCITO NACIONAL A 453 PISO 911520 MIGUEL HIDALGO,MIGUEL HIDALGO CMXMEX",240,Nuevo Laredo Tamps.,3622,2000276,1,Normal,05/01/2022,ene-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,98064,1,Kilogramos,756708,36733.4,756708,20.6,PEROXIDO DE HIDROGENO,7.716470876,0.374585985
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2001619,1,Normal,07/01/2022,ene-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90402.48,1,Kilogramos,1240816,60824.31,1138273,20.4,PEROXIDO DE HIDROGENO (AGUA OXIGENADA),12.59117007,0.67281683
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2001707,1,Normal,08/02/2022,feb-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91173.6,1,Kilogramos,808805,39262.38,707570,20.6,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.760689498,0.43063321
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,800,Colombia N.L.,3617,2002528,1,Normal,24/08/2022,AGTO22,A1,Definitiva,USA,USA,USA,USA,2847000100,4,2531.088,1,Kilogramos,68678,3399.9,67945,20.2,PEROXIDO DE HIDROGENO,26.84418716,1.343256339
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,800,Colombia N.L.,3617,2002528,1,Normal,24/08/2022,AGTO22,A1,Definitiva,USA,USA,USA,USA,2847000100,5,36.741,1,Kilogramos,181930,9006.44,179988,20.2,PEROXIDO DE HIDROGENO,4898.832367,245.1332299
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2001782,1,Normal,14/03/2022,mar-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90447.84,1,Kilogramos,817328,38920.38,714124,21,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.895423484,0.430307457
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2005355,1,Normal,18/03/2022,mar-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91037.52,1,Kilogramos,817834,39508.89,715732,20.7,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.861945273,0.433984691
1,VIN021217RB7,VWR INTERNATIONAL S DE RL DE CV,,800,Colombia N.L.,3597,2008127,1,Normal,21/10/2022,OCTB22,A1,Definitiva,USA,USA,USA,USA,2847000100,11,1,1,Kilogramos,595,29.6,560,20.1,PER…XIDO DE HIDR…GENO,560,29.6
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2006611,1,Normal,08/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,64176.128,1,Kilogramos,1055777,51003.72,1055777,20.7,PEROXIDO DE HIDROGENO,16.45124181,0.794745984
1,SME000303KAA,"SOLVAY MEXICANA, S. DE R.L. DE C.V.","EJERCITO NACIONAL A 453 PISO 911520 MIGUEL HIDALGO,MIGUEL HIDALGO CMXMEX",240,Nuevo Laredo Tamps.,3622,2021866,1,Normal,14/12/2022,DICE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,98365.134,1,Kilogramos,951910,48076.26,951910,19.8,PEROXIDO DE HIDROGENO,9.677311068,0.488753058
1,SME000303KAA,"SOLVAY MEXICANA, S. DE R.L. DE C.V.","EJERCITO NACIONAL A 453 PISO 911520 MIGUEL HIDALGO,MIGUEL HIDALGO CMXMEX",240,Nuevo Laredo Tamps.,3622,2021968,1,Normal,16/12/2022,DICE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91402.491,1,Kilogramos,879010,44619.8,879010,19.7,PEROXIDO DE HIDROGENO,9.616915145,0.488168315
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2007914,1,Normal,16/08/2022,AGTO22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,46091.38,1,Kilogramos,749012,37638.79,749012,19.9,PEROXIDO DE HIDROGENO,16.25058742,0.816612347
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,,270,Piedras Negras Coah.,3183,2006889,1,Normal,23/11/2022,NOVIB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91627,1,Kilogramos,591119,30313.79,477049,19.5,PEROXIDO DE HIDROGENO,5.206423871,0.330839054
1,AME811111LC5,ARKEMA MEXICO S.A. DE C.V.,MANUEL AVILA CAMACHOT A P 11-A261054040 TLALNEPANTLA DE BAZ EM MEX,230,Nogales Son.,3955,2000938,1,Normal,18/11/2022,NOVIB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,89381.294,1,Kilogramos,782361,40536.84,782361,19.3,PEROXIDO DE HIDROGENO,8.753073098,0.45352711
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2005476,1,Normal,11/05/2022,MAYI22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91264.32,1,Kilogramos,800439,39430.49,697995,20.3,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.648060052,0.432047157
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S DE RL DE CV,,800,Colombia N.L.,3371,2005054,1,Normal,17/03/2022,mar-22,A1,Definitiva,CHE,Suiza,CHE,Suiza,2847000100,61,0.5,1,Kilogramos,4393,210.19,4316,20.9,PEROXIDO DE HIDROGENO SOLUCION ACUOSA 30% (H2O2),8632,420.38
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2005507,1,Normal,25/05/2022,MAYI22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,94167.36,1,Kilogramos,1264029,63839.85,1160806,19.8,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,12.3270526,0.677940318
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2004894,1,Normal,19/05/2022,MAYI22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,64311.574,1,Kilogramos,1019249,50962.45,1019249,20,PEROXIDO DE HIDROGENO,15.84860915,0.792430457
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2011835,1,Normal,30/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,92262.24,1,Kilogramos,816454,40022.25,712913,20.4,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.727028956,0.433787972
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,800,Colombia N.L.,3617,2001613,1,Normal,30/05/2022,MAYI22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,15785.28,1,Kilogramos,222646,11244.75,217003,19.8,PEROXIDO DE HIDROGENO,13.74717458,0.712356702
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO., S.A. DE C.V.",,270,Piedras Negras Coah.,3597,2001469,1,Normal,17/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91581,1,Kilogramos,757100,36574.88,757100,20.7,"PER…XIDO DE HIDR…GENO (AGUA OXIGENADA), INCLUSO SOLIDIFICADO CON UREA.",8.266998613,0.399371922
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2009069,1,Normal,09/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90901.44,1,Kilogramos,815069,39566.46,711165,20.6,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.823473424,0.435267692
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2009075,1,Normal,13/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91128.24,1,Kilogramos,818413,39536.86,713793,20.7,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.832840841,0.433859581
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2009063,1,Normal,07/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90856.08,1,Kilogramos,813111,39471.41,709348,20.6,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.80738064,0.43443884
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO., S.A. DE C.V.",,270,Piedras Negras Coah.,3597,2001479,1,Normal,26/10/2022,OCTB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90039,1,Kilogramos,2335571,116778.55,2335571,20,"PER…XIDO DE HIDR…GENO (AGUA OXIGENADA), INCLUSO SOLIDIFICADO CON UREA.",25.93954842,1.296977421
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2001729,1,Normal,15/02/2022,feb-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91581.84,1,Kilogramos,805530,39486.76,704957,20.4,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.697563185,0.431163646
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2001735,1,Normal,17/02/2022,feb-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90992.16,1,Kilogramos,799125,39172.79,698723,20.4,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.678936295,0.43050731
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO., S.A. DE C.V.",,270,Piedras Negras Coah.,3597,2001474,1,Normal,22/08/2022,AGTO22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91082,1,Kilogramos,944314,46980.8,878038,20.1,PER…XIDO DE HIDR…GENO,9.640082563,0.515807734
1,FME810528IJ2,FISHER MEXICO S DE R.L. DE C.V.,PROLONGACION DIAZ ORDAZ INT. # 4# 304 66480 SAN NICOLAS DE LOS GARZANL MEX,240,Nuevo Laredo Tamps.,3628,2200514,1,Normal,28/02/2022,feb-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,1859.76,1,Kilogramos,226563,10945.07,213134,20.7,PEROXIDO DE HIDROGENO,114.6029595,5.885205618
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,800,Colombia N.L.,3617,2000877,1,Normal,18/03/2022,mar-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,36.741,1,Kilogramos,137603,6647.49,135072,20.7,PEROXIDO DE HIDROGENO,3676.328897,180.9283906
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2001702,1,Normal,03/02/2022,feb-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90447.84,1,Kilogramos,802122,38937.96,700699,20.6,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.746995395,0.430501823
1,FME810528IJ2,FISHER MEXICO S DE R.L. DE C.V.,PROLONGACION DIAZ ORDAZ INT. # 4# 304 66480 SAN NICOLAS DE LOS GARZANL MEX,240,Nuevo Laredo Tamps.,3628,2201633,1,Normal,09/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,6,3738.1176,1,Kilogramos,444216,22664.08,423975,19.6,PEROXIDO DE HIDROGENO,113.4193852,6.062966023
1,SME000303KAA,"SOLVAY MEXICANA, S. DE R.L. DE C.V.","EJERCITO NACIONAL A 453 PISO 911520 MIGUEL HIDALGO,MIGUEL HIDALGO CMXMEX",240,Nuevo Laredo Tamps.,3622,2013743,1,Normal,03/08/2022,AGTO22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,98438.457,1,Kilogramos,967442,47657.24,967442,20.3,PEROXIDO DE HIDROGENO,9.827886676,0.484132335
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2005498,1,Normal,20/05/2022,MAYI22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91309.68,1,Kilogramos,797073,39853.65,696329,20,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.626015117,0.436466867
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2005406,1,Normal,06/04/2022,abr-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91037.52,1,Kilogramos,788959,40048.68,691488,19.7,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.595637491,0.439914005
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2005435,1,Normal,20/04/2022,abr-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,94167.36,1,Kilogramos,1269245,63781.16,1167217,19.9,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,12.39513352,0.677317066
1,QIN770906NW8,QUIMICA INDUSTRIAL DEL NORTE SA DE CV,,400,Tijuana B.C.,1673,2064726,1,Normal,31/03/2022,mar-22,A1,Definitiva,USA,USA,USA,USA,2847000100,2,65.318,1,Kilogramos,82088,4083.98,82088,20.1,PEROXIDO DE HIDROGENO 3%,1256.74393,62.52457209
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2005415,1,Normal,12/04/2022,abr-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91037.52,1,Kilogramos,798384,39720.6,698589,20.1,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.673638298,0.436310216
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2017834,1,Normal,29/12/2022,DICE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,94167.36,1,Kilogramos,493577,25442.11,489094,19.4,AGUA OXIGENADA/ PEROXYDO DE HIDROGENO,5.193880342,0.27017971
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2009087,1,Normal,18/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91309.68,1,Kilogramos,832574,39836.08,726124,20.9,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.952322251,0.436274445
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S DE RL DE CV,,800,Colombia N.L.,3371,2005188,1,Normal,29/06/2022,JUNE22,A1,Definitiva,CHE,Suiza,USA,USA,2847000100,70,0.5,1,Kilogramos,2927,147.09,2873,19.9,PEROXIDO DE HIDROGENO SOLUCION ACUOSA 30%,5746,294.18
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2005392,1,Normal,31/03/2022,mar-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,93078.72,1,Kilogramos,809547,40477.35,710812,20,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.636675708,0.434872224
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2005478,1,Normal,12/05/2022,MAYI22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91309.68,1,Kilogramos,802949,39360.25,700226,20.4,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.668694053,0.431063278
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2006227,1,Normal,28/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,45776.294,1,Kilogramos,753795,37879.15,753795,19.9,PEROXIDO DE HIDROGENO,16.46692937,0.827483981
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2006314,1,Normal,30/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,44930.919,1,Kilogramos,734221,36711.05,734221,20,PEROXIDO DE HIDROGENO,16.341108,0.8170554
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S DE RL DE CV,,800,Colombia N.L.,3371,2005239,1,Normal,15/08/2022,AGTO22,A1,Definitiva,CHE,Suiza,CHE,Suiza,2847000100,62,0.001,1,Kilogramos,1945,97.25,1924,20,PEROXIDO DE HIDROGENO SOLUCION ACUOSA 30% (H2O2),1924000,97250
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2005510,1,Normal,26/05/2022,MAYI22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90221.04,1,Kilogramos,1210629,60835.63,1107547,19.9,PEROXIDO DE HIDROGENO (AGUA OXIGENADA),12.2759281,0.674295375
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2009044,1,Normal,28/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91808.64,1,Kilogramos,796129,40006.48,695777,19.9,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.578556877,0.435759423
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2005516,1,Normal,31/05/2022,MAYI22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90583.92,1,Kilogramos,768051,39186.28,669195,19.6,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.387569449,0.432596426
